4K频道,#genre#
妖神记之黑狱篇,https://live.ottiptv.cc/yy/1382745173
发哥系列,https://live.ottiptv.cc/yy/1354888733
致敬星爷致敬经典,https://live.ottiptv.cc/yy/1354889048
巾帼枭雄之义海豪情,https://live.ottiptv.cc/yy/1382736859
百家讲坛-红楼梦篇,https://live.ottiptv.cc/yy/1382741639
科幻电影,https://live.ottiptv.cc/yy/1354930209
YY用户,https://live.ottiptv.cc/yy/1382736918
哑巴竟然会说话,https://live.ottiptv.cc/yy/1354932427
YY用户,https://live.ottiptv.cc/yy/1382736887
电视剧-流金岁月,https://live.ottiptv.cc/yy/1382749906
远去的飞鹰-影视剧,https://live.ottiptv.cc/yy/1354930912
一分钟学道菜,https://live.ottiptv.cc/yy/1382736901
高分动作片——创可贴,https://live.ottiptv.cc/yy/1382735568
辣警狂花2,https://live.ottiptv.cc/yy/1382745110
热血少年上线，《长歌行》开播,https://live.ottiptv.cc/yy/1382736802
王牌保镖在此,https://live.ottiptv.cc/yy/1382749913
名媛望族-精彩港剧,https://live.ottiptv.cc/yy/1354932431
搬山道人之落天荒,https://live.ottiptv.cc/yy/1382736916
渴望,https://live.ottiptv.cc/yy/1354930963
傲娇千金惹人醉,https://live.ottiptv.cc/yy/1382851602
当旺爸爸-港剧,https://live.ottiptv.cc/yy/1354936208
来看修牛蹄,https://live.ottiptv.cc/yy/1382749887
YY用户,https://live.ottiptv.cc/yy/1382735579
国产家庭电视剧-如果岁月可回头,https://live.ottiptv.cc/yy/1382736883
银河护卫队-国外科幻巨作,https://live.ottiptv.cc/yy/1382736815
白领被迫当楼奴？,https://live.ottiptv.cc/yy/1382736832
大铸剑师传奇,https://live.ottiptv.cc/yy/1354932371
带你领略四季的变化,https://live.ottiptv.cc/yy/1354930816
辣警狂花,https://live.ottiptv.cc/yy/1382736892
高能博弈—大事件,https://live.ottiptv.cc/yy/1382749898
碟中谍系列电影,https://live.ottiptv.cc/yy/1382736836
另类猪妖爆笑逆袭,https://live.ottiptv.cc/yy/1354936155
名不虚传-韩剧,https://live.ottiptv.cc/yy/1382749904
忠诚无畏，战犬出击,https://live.ottiptv.cc/yy/1354930225
娘亲舅大,https://live.ottiptv.cc/yy/1354932360
超燃科幻大片：明日边缘,https://live.ottiptv.cc/yy/1382736835
霹雳火：速度与激情,https://live.ottiptv.cc/yy/1382736895
学生兵,https://live.ottiptv.cc/yy/1354658003
兵王绝境狙杀,https://live.ottiptv.cc/yy/1382736833
本山快乐营2,https://live.ottiptv.cc/yy/1382736718
影视小艺,https://live.ottiptv.cc/yy/1382737886
喜剧闹翻天,https://live.ottiptv.cc/yy/1382735548
狄仁杰智破红瞳谜案,https://live.ottiptv.cc/yy/1354936116
爆笑诡扯记,https://live.ottiptv.cc/yy/1354936249
女医明妃传,https://live.ottiptv.cc/yy/1382736861
致命武器3,https://live.ottiptv.cc/yy/1382749918
国产动作电影,https://live.ottiptv.cc/yy/1382736858
动作大片,https://live.ottiptv.cc/yy/1354888739
黄大妮-电视剧,https://live.ottiptv.cc/yy/1354930904
绝境博弈，无路可逃,https://live.ottiptv.cc/yy/1382851597
PK地球神,https://live.ottiptv.cc/yy/1382736872
爱在璀璨时,https://live.ottiptv.cc/yy/1354926671
清官难当？看芝麻官如何破局,https://live.ottiptv.cc/yy/1382749909
每天都要快乐哦！,https://live.ottiptv.cc/yy/1354930909
一段关于救赎与坚守的西部传奇,https://live.ottiptv.cc/yy/1382741640
封神：祸商,https://live.ottiptv.cc/yy/1354932407
深海巨兽惊现，渔民与神秘生物的生存博弈,https://live.ottiptv.cc/yy/1382745111
手机APP掌控人生,https://live.ottiptv.cc/yy/1382736874
Simon Amstell：躺平哲学,https://live.ottiptv.cc/yy/1382749951
高分经典动作片,https://live.ottiptv.cc/yy/1382749944
悬疑反转，直击真相,https://live.ottiptv.cc/yy/1354930954
了不起的萝莉小玲,https://live.ottiptv.cc/yy/1382736799
热血战争巨作,https://live.ottiptv.cc/yy/1382745087
宋小宝春晚小品合集,https://live.ottiptv.cc/yy/1382736866
你最爱的小龙女-神雕侠侣,https://live.ottiptv.cc/yy/1354926637
笑傲江湖-电视剧,https://live.ottiptv.cc/yy/1354936128
老夫少妻搞笑忘年恋,https://live.ottiptv.cc/yy/1354932391
热血抗日电影,https://live.ottiptv.cc/yy/1382749907
艾迪格里芬：经典就是我,https://live.ottiptv.cc/yy/1354932409
YY用户,https://live.ottiptv.cc/yy/1382745182
笔墨传情，致敬经典——妙墨中国心,https://live.ottiptv.cc/yy/1382745178
金牌喜剧班,https://live.ottiptv.cc/yy/1354889009
公主战俘记,https://live.ottiptv.cc/yy/1354931488
乔·科伊热辣开麦,https://live.ottiptv.cc/yy/1382735625
铁血拍档：并肩破局的燃魂对决,https://live.ottiptv.cc/yy/1382736884
最佳下饭小甜剧，暖心暖胃,https://live.ottiptv.cc/yy/1382741637
海王-院线大片,https://live.ottiptv.cc/yy/1354936142
牧野诡事之赤丹珠,https://live.ottiptv.cc/yy/1382736863
美好的意外治愈邂逅,https://live.ottiptv.cc/yy/1382828766
小人国——介子鬼城,https://live.ottiptv.cc/yy/1382749950
毒力觉醒的异能逆袭狂潮,https://live.ottiptv.cc/yy/1354926735
全村一起搞艺术,https://live.ottiptv.cc/yy/1354936210
不可能的任务-碟中谍4,https://live.ottiptv.cc/yy/1354930967
还原英雄最后的壮烈！,https://live.ottiptv.cc/yy/1354930984
新木乃伊：古埃及公主复活的灾难对决,https://live.ottiptv.cc/yy/1354936169
高分港剧合集,https://live.ottiptv.cc/yy/1382735542
匪帮传奇故事,https://live.ottiptv.cc/yy/1382749941
新时代农村青年的热血奋斗记,https://live.ottiptv.cc/yy/1382736715
横行不霸道,https://live.ottiptv.cc/yy/1354930189
丹尼尔·斯洛斯烧脑谜题,https://live.ottiptv.cc/yy/1354936199
流金岁月-经典港剧,https://live.ottiptv.cc/yy/1382736891
呆萌飞行员,https://live.ottiptv.cc/yy/1354930968
亚洲笑星征服美国,https://live.ottiptv.cc/yy/1382736920
宇宙护卫队--国漫,https://live.ottiptv.cc/yy/1382736837
YY用户,https://live.ottiptv.cc/yy/1382735545
梅超风往事,https://live.ottiptv.cc/yy/1382745190
萌妹特攻队爆笑出击,https://live.ottiptv.cc/yy/1354930971
悬疑武侠电影—九门,https://live.ottiptv.cc/yy/1382828768
坑你没商量,https://live.ottiptv.cc/yy/1354936160
神秘来客闯入,https://live.ottiptv.cc/yy/1382736820
时间的答卷第二季,https://live.ottiptv.cc/yy/1382745106
绝地生死营救,https://live.ottiptv.cc/yy/1354936214
追踪神秘狐影,https://live.ottiptv.cc/yy/1382749953
Bill Burr暴躁经典重现,https://live.ottiptv.cc/yy/1382736917
憨夫憨妇闯情关,https://live.ottiptv.cc/yy/1382735581
太空异种惊魂,https://live.ottiptv.cc/yy/1382745094
异地演出，炸场奇遇,https://live.ottiptv.cc/yy/1382735561
笑果伴酒，快乐中秋,https://live.ottiptv.cc/yy/1382745092
杰斯尼克暗黑我思我祷,https://live.ottiptv.cc/yy/1354658051
快递小哥变身英雄,https://live.ottiptv.cc/yy/1354932405
心动信号甜蜜发酵,https://live.ottiptv.cc/yy/1382736819
美女保镖出击！,https://live.ottiptv.cc/yy/1354936231
Storm憋了一年大招,https://live.ottiptv.cc/yy/1382735559
揭秘！经典传奇背后的未解之谜,https://live.ottiptv.cc/yy/1382736912
异类入侵高能反转,https://live.ottiptv.cc/yy/1354936217
杀机四伏,https://live.ottiptv.cc/yy/1354936195
熊出没之探险日记-森林探险记,https://live.ottiptv.cc/yy/1382745122
战火中的兄弟情义,https://live.ottiptv.cc/yy/1382736844
旺达·塞克丝：怼遍全场,https://live.ottiptv.cc/yy/1354936221
为妈妈点赞,https://live.ottiptv.cc/yy/1382745098
天师驱魔令,https://live.ottiptv.cc/yy/1354926643
龙师傅来接招,https://live.ottiptv.cc/yy/1354889015
非典型恋爱,https://live.ottiptv.cc/yy/1354936157
狼爸硬核带娃,https://live.ottiptv.cc/yy/1382735627
武状元落魄，神谕指引丐帮逆袭,https://live.ottiptv.cc/yy/1382736882
苍狼特战突击,https://live.ottiptv.cc/yy/1382736849
开放麦现场惊现认亲,https://live.ottiptv.cc/yy/1354936181
战俘营大逃亡,https://live.ottiptv.cc/yy/1354930915
英伦特工智斗谍影,https://live.ottiptv.cc/yy/1382736841
颠覆秩序的声浪狂潮,https://live.ottiptv.cc/yy/1354932426
硬核使命,https://live.ottiptv.cc/yy/1354936122
经典传奇2018,https://live.ottiptv.cc/yy/1382745189
重启,https://live.ottiptv.cc/yy/1354888736
唐门双雄战神犼,https://live.ottiptv.cc/yy/1382736897
嗜血巨狼突袭人类,https://live.ottiptv.cc/yy/1382735560
侏罗纪复活战,https://live.ottiptv.cc/yy/1354930945
体验另一种生活！,https://live.ottiptv.cc/yy/1354936229
忠犬救主，一段感动人心的陪伴之旅,https://live.ottiptv.cc/yy/1382736719
天龙八部（国语版）,https://live.ottiptv.cc/yy/1382736855
茅山天师降魔,https://live.ottiptv.cc/yy/1354889042
打破第四面墙,https://live.ottiptv.cc/yy/1382745090
留学澳大利亚的蓝翔梗王,https://live.ottiptv.cc/yy/1354932441
乔·科伊席卷西雅图,https://live.ottiptv.cc/yy/1382749911
热烈的玫瑰,https://live.ottiptv.cc/yy/1382736798
外星人入侵,https://live.ottiptv.cc/yy/1382745181
花木兰巾帼英雄,https://live.ottiptv.cc/yy/1354926622
你好现任,https://live.ottiptv.cc/yy/1382735566
冰峰惊魂夜,https://live.ottiptv.cc/yy/1354936136
蜀山伏魔剑,https://live.ottiptv.cc/yy/1354932365
悬疑剧-河神,https://live.ottiptv.cc/yy/1353413683
铁甲狂猴雷霆,https://live.ottiptv.cc/yy/1382735552
音乐才女与霸道总裁的治愈之恋,https://live.ottiptv.cc/yy/1382735573
大闹三界奇幻冒险,https://live.ottiptv.cc/yy/1382736804
赵牡丹，辛辣开麦,https://live.ottiptv.cc/yy/1382736893
闲暇观看综艺,https://live.ottiptv.cc/yy/1354932379
戴夫吐槽晕头转向的时代,https://live.ottiptv.cc/yy/1382736869
青龙偃月显威,https://live.ottiptv.cc/yy/1354932402
守护千年雄关,https://live.ottiptv.cc/yy/1354936228
小小心事，笑着流泪,https://live.ottiptv.cc/yy/1382736852
暗恋成真青春纯爱,https://live.ottiptv.cc/yy/1382736817
许光汉主演喜剧大片,https://live.ottiptv.cc/yy/1382736825
未来中国,https://live.ottiptv.cc/yy/1354932429
最佳时机：命运转角的最佳抉择与奔赴,https://live.ottiptv.cc/yy/1354936207
就是要疯狂,https://live.ottiptv.cc/yy/1354936145
踮脚拥抱爱情,https://live.ottiptv.cc/yy/1354930927
致命蜂群来袭,https://live.ottiptv.cc/yy/1382736896
仙剑风云再起,https://live.ottiptv.cc/yy/1354933556
巨蛛嗜血狂,https://live.ottiptv.cc/yy/1354930903
经典传奇2018,https://live.ottiptv.cc/yy/1382745184
淮水情深深,https://live.ottiptv.cc/yy/1382749888
契约夫妻上线,https://live.ottiptv.cc/yy/1354936154
新弦已张，静候谁的指尖与故事？,https://live.ottiptv.cc/yy/1354936170
硬汉搭档扫黑，致命武器2,https://live.ottiptv.cc/yy/1382736865
破解终极密码,https://live.ottiptv.cc/yy/1382735571
特派先锋出击,https://live.ottiptv.cc/yy/1382749940
巅峰救援行动,https://live.ottiptv.cc/yy/1382736857
哮天犬闹龙宫,https://live.ottiptv.cc/yy/1382736913
赛道争锋！,https://live.ottiptv.cc/yy/1382736853
拳战闸北！,https://live.ottiptv.cc/yy/1382749910
本山选谁上-喜剧人选拔,https://live.ottiptv.cc/yy/1382749878
暗战幽灵毒枭,https://live.ottiptv.cc/yy/1382745099
奇门异人出世,https://live.ottiptv.cc/yy/1382749912
爱情拯救计划,https://live.ottiptv.cc/yy/1354936238
绝对忠诚使命,https://live.ottiptv.cc/yy/1354936178
《妻子的浪漫旅行2026》精彩花絮,https://live.ottiptv.cc/yy/1354808044
纪晓岚,https://live.ottiptv.cc/yy/1352227227
狄仁杰,https://live.ottiptv.cc/yy/1507704566
【经典港片】佟瑶,https://live.ottiptv.cc/yy/23531261
鱼美美隋唐英雄传,https://live.ottiptv.cc/yy/1355102749
经典破案剧  代练王者,https://live.ottiptv.cc/yy/1353283667
赵本山宋小宝小品大全,https://live.ottiptv.cc/yy/1382745331
港片 喜剧 动作,https://live.ottiptv.cc/yy/1355480591
武林外传,https://live.ottiptv.cc/yy/1355652820
晾剑 电视剧,https://live.ottiptv.cc/yy/1451866697
林正英-经典电影,https://live.ottiptv.cc/yy/34229877
经典鬼片3000部,https://live.ottiptv.cc/yy/29460894
李连杰功夫 经典武侠,https://live.ottiptv.cc/yy/74613175
弹幕天团 下饭神剧,https://live.ottiptv.cc/yy/23512910
经典抗战剧,https://live.ottiptv.cc/yy/1354555195
【鹿鼎记】金庸经典,https://live.ottiptv.cc/yy/28265277
古惑仔,https://live.ottiptv.cc/yy/1458015189
士兵突击,https://live.ottiptv.cc/yy/1382768483
康熙微服私访记,https://live.ottiptv.cc/yy/1352811698
靓剑,https://live.ottiptv.cc/yy/1356043643
纪晓岚,https://live.ottiptv.cc/yy/1354143978
豪哥带我们发财,https://live.ottiptv.cc/yy/23402146
林正英经典,https://live.ottiptv.cc/yy/1351505899
【狂飙】,https://live.ottiptv.cc/yy/1354806550
雍正王朝,https://live.ottiptv.cc/yy/1356043620
赵本山《蓝光版》,https://live.ottiptv.cc/yy/32160832
天龙神雕经典回忆,https://live.ottiptv.cc/yy/68260522
神雕侠侣,https://live.ottiptv.cc/yy/1351762426
赌神 港片 喜剧,https://live.ottiptv.cc/yy/1355112116
小美美 正在直播,https://live.ottiptv.cc/yy/1354143966
83射雕英雄传,https://live.ottiptv.cc/yy/1354210357
大家车言论,https://live.ottiptv.cc/yy/1382570702
狄仁杰,https://live.ottiptv.cc/yy/1351755386
狂飙,https://live.ottiptv.cc/yy/1382626335
少年包青天,https://live.ottiptv.cc/yy/1356043677
鬼片喜剧动作港剧,https://live.ottiptv.cc/yy/1355269576
经典港片动作搞笑,https://live.ottiptv.cc/yy/1459869766
梦涵 正在直播,https://live.ottiptv.cc/yy/1352475619
动漫,https://live.ottiptv.cc/yy/26664495
鬼经典老片,https://live.ottiptv.cc/yy/1463783198
燕双鹰,https://live.ottiptv.cc/yy/1352227153
武林外传,https://live.ottiptv.cc/yy/1355344777
济公,https://live.ottiptv.cc/yy/1355265814
老九门24h,https://live.ottiptv.cc/yy/1355171357
朵宝陪你看狄仁杰,https://live.ottiptv.cc/yy/1353753252
金庸武侠 天龙八部,https://live.ottiptv.cc/yy/1352300646
破案港剧,https://live.ottiptv.cc/yy/1350670730
没大哥求VP,https://live.ottiptv.cc/yy/1351537467
小甜甜    闯关东,https://live.ottiptv.cc/yy/1354689861
【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111
真实案件系列,https://live.ottiptv.cc/yy/1382671124
大秧歌~24h经典好剧,https://live.ottiptv.cc/yy/1354744544
动漫,https://live.ottiptv.cc/yy/1382747970
鹿鼎记-高清全集,https://live.ottiptv.cc/yy/1382704650
铁齿铜牙纪晓岚,https://live.ottiptv.cc/yy/1382781415
大染坊,https://live.ottiptv.cc/yy/1353215589
天龙八部,https://live.ottiptv.cc/yy/1351814644
恐怖电影,https://live.ottiptv.cc/yy/24066336
封神榜,https://live.ottiptv.cc/yy/1353426319
倚天屠龙记,https://live.ottiptv.cc/yy/33300793
天龙八部,https://live.ottiptv.cc/yy/1355067965
宰相刘罗锅,https://live.ottiptv.cc/yy/1353892468
鬼片恐怖私家影院,https://live.ottiptv.cc/yy/1354209316
少年歌行~暗河传~,https://live.ottiptv.cc/yy/29067083
动漫,https://live.ottiptv.cc/yy/23993334
经典电影 港片枪战,https://live.ottiptv.cc/yy/1355076627
动漫,https://live.ottiptv.cc/yy/1354768831
动漫,https://live.ottiptv.cc/yy/1354143938
水浒传,https://live.ottiptv.cc/yy/1353873252
精彩动漫,https://live.ottiptv.cc/yy/1420843376
赵本山《超清版》,https://live.ottiptv.cc/yy/1382683959
国漫动漫,https://live.ottiptv.cc/yy/1354768828
24小时循环播电视剧,https://live.ottiptv.cc/yy/53320802
动漫,https://live.ottiptv.cc/yy/22777075
燕双鹰,https://live.ottiptv.cc/yy/1354143942
神医喜来乐,https://live.ottiptv.cc/yy/1382714119
新白娘子传奇,https://live.ottiptv.cc/yy/1354490667
军旅剧（回忆经典）,https://live.ottiptv.cc/yy/1356306672
雪中悍刀行,https://live.ottiptv.cc/yy/1382660835
知否知否应是绿肥红瘦,https://live.ottiptv.cc/yy/21881901
经典电影重温,https://live.ottiptv.cc/yy/1382793140
老妖私影院,https://live.ottiptv.cc/yy/1354952229
昕儿 正在直播,https://live.ottiptv.cc/yy/1353852605
《武林外传》武侠,https://live.ottiptv.cc/yy/1394000563
绝版僵尸鬼片,https://live.ottiptv.cc/yy/1460889796
超喜剧地下交通站男神贾贵,https://live.ottiptv.cc/yy/1353428972
【周星驰】搞笑电影,https://live.ottiptv.cc/yy/38670875
五号特工组和平ff,https://live.ottiptv.cc/yy/1414967772
24h 我爱我家 喜剧,https://live.ottiptv.cc/yy/1356212303
和你不见不散,https://live.ottiptv.cc/yy/1355635293
进来 陪你看电视,https://live.ottiptv.cc/yy/1353518742
惊恐盗暮鬼怪,https://live.ottiptv.cc/yy/1382749525
【新三国】,https://live.ottiptv.cc/yy/1382851415
闯关东,https://live.ottiptv.cc/yy/1383546866
少年歌行,https://live.ottiptv.cc/yy/1450556636
西游记后传 蓝光,https://live.ottiptv.cc/yy/1353392400
好先生,https://live.ottiptv.cc/yy/79382500
【新三国】日版,https://live.ottiptv.cc/yy/1382851457
动漫《火影疾风传》,https://live.ottiptv.cc/yy/1459675153
疯狂动漫 正在直播,https://live.ottiptv.cc/yy/1353937086
薛仁贵传奇,https://live.ottiptv.cc/yy/1355260662
武林外传,https://live.ottiptv.cc/yy/1354282410
24h唐朝诡实录1234,https://live.ottiptv.cc/yy/1353913646
什么会让你快乐,https://live.ottiptv.cc/yy/54886912
新白娘子4K高清观看,https://live.ottiptv.cc/yy/1508961855
8090.电影一哥,https://live.ottiptv.cc/yy/29197808
24H地下交通站全,https://live.ottiptv.cc/yy/37880083
时代剧，黄土高天,https://live.ottiptv.cc/yy/1414864180
1930年代经典电影,https://live.ottiptv.cc/yy/1356363815
欧美配音电影！！！,https://live.ottiptv.cc/yy/1354693629
动漫,https://live.ottiptv.cc/yy/25055036
新主播，求照顾,https://live.ottiptv.cc/yy/1382690406
斗罗大陆24h,https://live.ottiptv.cc/yy/1355171231
战狼7吴京退役,https://live.ottiptv.cc/yy/1382773714
斗破苍穹~24h玄幻剧,https://live.ottiptv.cc/yy/1356051105
《石敢当》六耳猕猴,https://live.ottiptv.cc/yy/1394156613
《东北小品》,https://live.ottiptv.cc/yy/29600150
【新三国】吕布,https://live.ottiptv.cc/yy/1382851459
【武林客栈】,https://live.ottiptv.cc/yy/1382773728
战狼10086,https://live.ottiptv.cc/yy/1382773686
苹果工会招募主播,https://live.ottiptv.cc/yy/1354889234
古装剧,https://live.ottiptv.cc/yy/1356158015
探案！探案！,https://live.ottiptv.cc/yy/1382829413
吕布戏貂蝉,https://live.ottiptv.cc/yy/1460783366
东北小品王,https://live.ottiptv.cc/yy/34313906
YY果国际电影频道,https://live.ottiptv.cc/yy/1382627144
【科幻电影】,https://live.ottiptv.cc/yy/1355065896
新主播求关注和支持,https://live.ottiptv.cc/yy/1353454489
进来蹭蹭 免费送首胜,https://live.ottiptv.cc/yy/1455337639

game,#genre#
峡谷乱不乱，鱼宝说了算,https://live.ottiptv.cc/yy/1354076248

car,#genre#
少寒回归啦-真,https://live.ottiptv.cc/yy/13739310
猛男必进 来放松啦,https://live.ottiptv.cc/yy/1382720905
主播距离你0.3km,https://live.ottiptv.cc/yy/22539992
3D轻语 来放松,https://live.ottiptv.cc/yy/1382750627
360°环绕音效,https://live.ottiptv.cc/yy/1382874523
心动0距离,https://live.ottiptv.cc/yy/1459168376
来呀,https://live.ottiptv.cc/yy/1457742040

